DTG,RTT
1426290806783,566
1426290806966,497
1426290807148,427
1426290807339,368
1426290807583,359
1426290807829,355
1426290808086,356
1426290808344,365
1426290808704,470
1426290808894,410
1426290809102,363
1426290809361,367
1426290809739,494
1426290809943,447
1426290810137,391
1426290810364,363
1426290810629,377
1426290810877,371
1426290811136,374
1426290811380,364
